participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.payoff_plus_participation_fee,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.real_world_currency_per_point,session.config.participation_fee,consent.1.player.id_in_group,consent.1.player.consent,consent.1.player.is_dropout,consent.1.player.payoff,consent.1.group.id_in_subsession,consent.1.subsession.round_number,consent.2.player.id_in_group,consent.2.player.consent,consent.2.player.is_dropout,consent.2.player.payoff,consent.2.group.id_in_subsession,consent.2.subsession.round_number,consent.3.player.id_in_group,consent.3.player.consent,consent.3.player.is_dropout,consent.3.player.payoff,consent.3.group.id_in_subsession,consent.3.subsession.round_number,consent.4.player.id_in_group,consent.4.player.consent,consent.4.player.is_dropout,consent.4.player.payoff,consent.4.group.id_in_subsession,consent.4.subsession.round_number,consent.5.player.id_in_group,consent.5.player.consent,consent.5.player.is_dropout,consent.5.player.payoff,consent.5.group.id_in_subsession,consent.5.subsession.round_number,consent.6.player.id_in_group,consent.6.player.consent,consent.6.player.is_dropout,consent.6.player.payoff,consent.6.group.id_in_subsession,consent.6.subsession.round_number,consent.7.player.id_in_group,consent.7.player.consent,consent.7.player.is_dropout,consent.7.player.payoff,consent.7.group.id_in_subsession,consent.7.subsession.round_number,consent.8.player.id_in_group,consent.8.player.consent,consent.8.player.is_dropout,consent.8.player.payoff,consent.8.group.id_in_subsession,consent.8.subsession.round_number,GoR_2_45.1.player.id_in_group,GoR_2_45.1.player.guess,GoR_2_45.1.player.is_winner,GoR_2_45.1.player.strategy_guess,GoR_2_45.1.player.payoff,GoR_2_45.1.group.id_in_subsession,GoR_2_45.1.group.two_thirds_avg,GoR_2_45.1.group.best_guess,GoR_2_45.1.group.num_winners,GoR_2_45.1.group.high,GoR_2_45.1.group.split,GoR_2_45.1.group.timeout,GoR_2_45.1.subsession.round_number,GoR_2_45.2.player.id_in_group,GoR_2_45.2.player.guess,GoR_2_45.2.player.is_winner,GoR_2_45.2.player.strategy_guess,GoR_2_45.2.player.payoff,GoR_2_45.2.group.id_in_subsession,GoR_2_45.2.group.two_thirds_avg,GoR_2_45.2.group.best_guess,GoR_2_45.2.group.num_winners,GoR_2_45.2.group.high,GoR_2_45.2.group.split,GoR_2_45.2.group.timeout,GoR_2_45.2.subsession.round_number,GoR_2_45.3.player.id_in_group,GoR_2_45.3.player.guess,GoR_2_45.3.player.is_winner,GoR_2_45.3.player.strategy_guess,GoR_2_45.3.player.payoff,GoR_2_45.3.group.id_in_subsession,GoR_2_45.3.group.two_thirds_avg,GoR_2_45.3.group.best_guess,GoR_2_45.3.group.num_winners,GoR_2_45.3.group.high,GoR_2_45.3.group.split,GoR_2_45.3.group.timeout,GoR_2_45.3.subsession.round_number,GoR_2_45.4.player.id_in_group,GoR_2_45.4.player.guess,GoR_2_45.4.player.is_winner,GoR_2_45.4.player.strategy_guess,GoR_2_45.4.player.payoff,GoR_2_45.4.group.id_in_subsession,GoR_2_45.4.group.two_thirds_avg,GoR_2_45.4.group.best_guess,GoR_2_45.4.group.num_winners,GoR_2_45.4.group.high,GoR_2_45.4.group.split,GoR_2_45.4.group.timeout,GoR_2_45.4.subsession.round_number,GoR_2_45.5.player.id_in_group,GoR_2_45.5.player.guess,GoR_2_45.5.player.is_winner,GoR_2_45.5.player.strategy_guess,GoR_2_45.5.player.payoff,GoR_2_45.5.group.id_in_subsession,GoR_2_45.5.group.two_thirds_avg,GoR_2_45.5.group.best_guess,GoR_2_45.5.group.num_winners,GoR_2_45.5.group.high,GoR_2_45.5.group.split,GoR_2_45.5.group.timeout,GoR_2_45.5.subsession.round_number,GoR_2_45.6.player.id_in_group,GoR_2_45.6.player.guess,GoR_2_45.6.player.is_winner,GoR_2_45.6.player.strategy_guess,GoR_2_45.6.player.payoff,GoR_2_45.6.group.id_in_subsession,GoR_2_45.6.group.two_thirds_avg,GoR_2_45.6.group.best_guess,GoR_2_45.6.group.num_winners,GoR_2_45.6.group.high,GoR_2_45.6.group.split,GoR_2_45.6.group.timeout,GoR_2_45.6.subsession.round_number,GoR_2_45.7.player.id_in_group,GoR_2_45.7.player.guess,GoR_2_45.7.player.is_winner,GoR_2_45.7.player.strategy_guess,GoR_2_45.7.player.payoff,GoR_2_45.7.group.id_in_subsession,GoR_2_45.7.group.two_thirds_avg,GoR_2_45.7.group.best_guess,GoR_2_45.7.group.num_winners,GoR_2_45.7.group.high,GoR_2_45.7.group.split,GoR_2_45.7.group.timeout,GoR_2_45.7.subsession.round_number,GoR_2_45.8.player.id_in_group,GoR_2_45.8.player.guess,GoR_2_45.8.player.is_winner,GoR_2_45.8.player.strategy_guess,GoR_2_45.8.player.payoff,GoR_2_45.8.group.id_in_subsession,GoR_2_45.8.group.two_thirds_avg,GoR_2_45.8.group.best_guess,GoR_2_45.8.group.num_winners,GoR_2_45.8.group.high,GoR_2_45.8.group.split,GoR_2_45.8.group.timeout,GoR_2_45.8.subsession.round_number
91,zl67oky2,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 12:16:05.660137+00:00,1,ANMXMEB55AGM6,3IGI0VL64833Z4KCQ8WDUCFS53IONC,1.26,$2.26,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,91,1,0,0.00,1,1,91,0,0,0.00,1,2,91,0,0,0.00,1,3,91,0,0,0.00,1,4,91,0,0,0.00,1,5,91,0,0,0.00,1,6,91,0,0,0.00,1,7,91,0,0,0.00,1,8,2,33,1,,0.33,40,27.67,33,1,0,0,0,1,2,25,1,,0.25,40,25.0,25,1,0,0,0,2,2,25,1,,0.25,40,16.67,25,2,0,0,0,3,2,17,1,,0.17,40,12.33,17,1,0,0,0,4,2,13,0,,0.00,40,8.33,12,1,0,0,0,5,2,6,1,,0.06,40,35.33,6,1,0,0,0,6,2,20,1,,0.20,40,40.0,20,1,0,0,0,7,2,33,0,I tried to base it on previous data.,0.00,40,21.0,30,1,0,0,0,8
92,jkb1y8v5,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 12:16:34.127796+00:00,1,A2JE7K0KJX6HWZ,3DR23U6WE6XFIQC7TQFTYZR6QJYETZ,1.09,$2.09,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,92,1,0,0.00,1,1,92,0,0,0.00,1,2,92,0,0,0.00,1,3,92,0,0,0.00,1,4,92,0,0,0.00,1,5,92,0,0,0.00,1,6,92,0,0,0.00,1,7,92,0,0,0.00,1,8,2,47,0,,0.00,39,23.0,22,1,1,0,0,1,2,78,0,,0.00,39,40.33,43,1,1,0,0,2,2,10,1,,0.10,39,10.33,10,1,1,0,0,3,2,32,1,,0.32,39,28.67,32,1,1,0,0,4,2,78,0,,0.00,39,31.0,15,1,1,0,0,5,2,44,0,,0.00,39,18.67,12,1,1,0,0,6,2,67,1,,0.67,39,51.33,67,1,1,0,0,7,2,29,0,"I didn't really have one. Tried to guess numbers that I thought it might be in the beginning, then made guesses on what numbers had already came up. I guessed differently.",0.00,39,13.67,12,1,1,0,0,8
93,zk1eopwe,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-01-31 12:16:44.903501+00:00,1,A3GQ6KDIZWCMW6,3BXQMRHWK0HSURJ9ATTMG3IHIZWMUN,0.00,$1.00,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,93,0,1,0.00,1,1,93,0,0,0.00,1,2,93,0,0,0.00,1,3,93,0,0,0.00,1,4,93,0,0,0.00,1,5,93,0,0,0.00,1,6,93,0,0,0.00,1,7,93,0,0,0.00,1,8,93,,0,,0.00,1,,,,0,0,0,1,93,,0,,0.00,1,,,,0,0,0,2,93,,0,,0.00,1,,,,0,0,0,3,93,,0,,0.00,1,,,,0,0,0,4,93,,0,,0.00,1,,,,0,0,0,5,93,,0,,0.00,1,,,,0,0,0,6,93,,0,,0.00,1,,,,0,0,0,7,93,,0,,0.00,1,,,,0,0,0,8
94,p0dbblf5,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 12:16:50.501533+00:00,1,A1HFNOKU591WCY,382M9COHEIYUI3RWTV533VD89X5EUQ,1.04,$2.04,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,94,1,0,0.00,1,1,94,0,0,0.00,1,2,94,0,0,0.00,1,3,94,0,0,0.00,1,4,94,0,0,0.00,1,5,94,0,0,0.00,1,6,94,0,0,0.00,1,7,94,0,0,0.00,1,8,1,22,1,,0.22,39,23.0,22,1,1,0,0,1,1,43,1,,0.43,39,40.33,43,1,1,0,0,2,1,21,0,,0.00,39,10.33,10,1,1,0,0,3,1,54,0,,0.00,39,28.67,32,1,1,0,0,4,1,15,1,,0.15,39,31.0,15,1,1,0,0,5,1,12,1,,0.12,39,18.67,12,1,1,0,0,6,1,87,0,,0.00,39,51.33,67,1,1,0,0,7,1,12,1,I started with smaller numbers and that seemed to work the best.,0.12,39,13.67,12,1,1,0,0,8
95,jvn4imtm,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 12:16:51.048928+00:00,1,A1VPD12Q3TBJNY,32Z9ZLUT1M3BP8Y1NA10PSIWJR9HOW,0.75,$1.75,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,95,1,0,0.00,1,1,95,0,0,0.00,1,2,95,0,0,0.00,1,3,95,0,0,0.00,1,4,95,0,0,0.00,1,5,95,0,0,0.00,1,6,95,0,0,0.00,1,7,95,0,0,0.00,1,8,2,45,1,,0.25,42,34.67,45,1,1,1,0,1,2,14,1,,0.25,42,11.33,14,1,1,1,0,2,2,79,0,,0.00,42,27.67,4,1,1,1,0,3,2,56,0,,0.00,42,21.0,7,1,1,1,0,4,2,18,0,,0.00,42,6.67,2,1,1,1,0,5,2,92,0,,0.00,42,35.0,13,1,1,1,0,6,2,5,1,,0.25,42,6.33,5,1,1,1,0,7,2,7,0,"I noticed the numbers seemed to be low after awhile, so I went low.",0.00,42,4.33,6,1,1,1,0,8
96,2nmii8tp,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 12:16:51.509318+00:00,1,A138IDUXMA6TAQ,39PAAFCODNJWK1YTOG43Y3FSQE1TVK,0.63,$1.63,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,96,1,0,0.00,1,1,96,0,0,0.00,1,2,96,0,0,0.00,1,3,96,0,0,0.00,1,4,96,0,0,0.00,1,5,96,0,0,0.00,1,6,96,0,0,0.00,1,7,96,0,0,0.00,1,8,2,84,0,,0.00,41,43.33,46,1,0,1,0,1,2,13,1,,0.13,41,26.67,13,1,0,1,0,2,2,90,0,,0.00,41,48.33,55,1,0,1,0,3,2,17,1,,0.17,41,14.67,17,1,0,1,0,4,2,8,1,,0.08,41,17.67,8,1,0,1,0,5,2,47,0,,0.00,41,27.0,34,1,0,1,0,6,2,25,1,,0.25,41,21.0,25,1,0,1,0,7,2,34,0,initially didnt use much stratergy and used number close to my near and dear events but later i saw the opponent had a certain range for his numbers and tried to match him.,0.00,41,17.67,19,1,0,1,0,8
97,cicxsuqe,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 12:16:51.456467+00:00,1,A2C4VDQC5HQ1YP,3TVSS0C0E2J9ZQYYEQ9ZK5Y6XN3TWU,0.67,$1.67,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,97,1,0,0.00,1,1,97,0,0,0.00,1,2,97,0,0,0.00,1,3,97,0,0,0.00,1,4,97,0,0,0.00,1,5,97,0,0,0.00,1,6,97,0,0,0.00,1,7,97,0,0,0.00,1,8,1,50,0,,0.00,40,27.67,33,1,0,0,0,1,1,50,0,,0.00,40,25.0,25,1,0,0,0,2,1,25,1,,0.25,40,16.67,25,2,0,0,0,3,1,20,0,,0.00,40,12.33,17,1,0,0,0,4,1,12,1,,0.12,40,8.33,12,1,0,0,0,5,1,100,0,,0.00,40,35.33,6,1,0,0,0,6,1,100,0,,0.00,40,40.0,20,1,0,0,0,7,1,30,1,"Once I saw people were playing low (20 ish), I copied that strategy for awhile, but then played high (100) 2 rounds to try to move things higher to get a higher payout if I won.",0.30,40,21.0,30,1,0,0,0,8
98,9vk0ilgi,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 12:16:53.530578+00:00,1,A9NCQ5B04J7TD,3SPJ033422MJASXTHXDJ3WWDATCYJT,1.54,$2.54,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,98,1,0,0.00,1,1,98,0,0,0.00,1,2,98,0,0,0.00,1,3,98,0,0,0.00,1,4,98,0,0,0.00,1,5,98,0,0,0.00,1,6,98,0,0,0.00,1,7,98,0,0,0.00,1,8,1,46,1,,0.46,41,43.33,46,1,0,1,0,1,1,67,0,,0.00,41,26.67,13,1,0,1,0,2,1,55,1,,0.55,41,48.33,55,1,0,1,0,3,1,27,0,,0.00,41,14.67,17,1,0,1,0,4,1,45,0,,0.00,41,17.67,8,1,0,1,0,5,1,34,1,,0.34,41,27.0,34,1,0,1,0,6,1,38,0,,0.00,41,21.0,25,1,0,1,0,7,1,19,1,I tried to guess a little lower than the average.     Thank you!!,0.19,41,17.67,19,1,0,1,0,8
99,g4mxad86,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 12:18:41.625918+00:00,1,A3A9NHZWTB5EKH,35BLDD71I7GS6D7SU8TLKRG9BANVZ2,1.25,$2.25,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,99,1,0,0.00,1,1,99,0,0,0.00,1,2,99,0,0,0.00,1,3,99,0,0,0.00,1,4,99,0,0,0.00,1,5,99,0,0,0.00,1,6,99,0,0,0.00,1,7,99,0,0,0.00,1,8,1,59,0,,0.00,42,34.67,45,1,1,1,0,1,1,20,0,,0.00,42,11.33,14,1,1,1,0,2,1,4,1,,0.25,42,27.67,4,1,1,1,0,3,1,7,1,,0.25,42,21.0,7,1,1,1,0,4,1,2,1,,0.25,42,6.67,2,1,1,1,0,5,1,13,1,,0.25,42,35.0,13,1,1,1,0,6,1,14,0,,0.00,42,6.33,5,1,1,1,0,7,1,6,1,i tried to beat the opponent previous number to get closer,0.25,42,4.33,6,1,1,1,0,8
100,n7ujxegn,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 12:18:41.946302+00:00,1,A12HZGOZQD5YK7,3LS2AMNW5G9O21X460OUY6AXAE5OQZ,2.00,$3.00,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,100,1,0,0.00,1,1,100,0,0,0.00,1,2,100,0,0,0.00,1,3,100,0,0,0.00,1,4,100,0,0,0.00,1,5,100,0,0,0.00,1,6,100,0,0,0.00,1,7,100,0,0,0.00,1,8,2,40,1,,0.25,44,32.0,40,1,1,1,0,1,2,29,1,,0.25,44,27.0,29,1,1,1,0,2,2,30,1,,0.25,44,27.0,30,1,1,1,0,3,2,29,1,,0.25,44,23.33,29,1,1,1,0,4,2,27,1,,0.25,44,21.33,27,1,1,1,0,5,2,20,1,,0.25,44,15.0,20,1,1,1,0,6,2,14,1,,0.25,44,12.33,14,1,1,1,0,7,2,12,1,"I thought that most people would start with close to 2/3 of the total amount that could be chose which would be around 66 out of 100, then chose a lower number closer to 2/3 of that. Then as the rounds when on I paid attention to what the other person picked as their number and adjusted my number, usually going lower because most will lower their number if they lose trying to get closer to the 2/3 amount from the previous round.",0.25,44,10.0,12,1,1,1,0,8
101,d3u0yqm8,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 12:18:44.609661+00:00,1,A1JQANWIS853EW,3EFE17QCRDOQN0QUURI99XSXGGCHST,0.75,$1.75,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,101,1,0,0.00,1,1,101,0,0,0.00,1,2,101,0,0,0.00,1,3,101,0,0,0.00,1,4,101,0,0,0.00,1,5,101,0,0,0.00,1,6,101,0,0,0.00,1,7,101,0,0,0.00,1,8,1,37,1,,0.25,43,31.0,37,1,1,1,0,1,1,49,0,,0.00,43,30.33,42,1,1,1,0,2,1,32,1,,0.25,43,24.0,32,1,1,1,0,3,1,58,0,,0.00,43,30.67,34,1,1,1,0,4,1,36,0,,0.00,43,21.0,27,1,1,1,0,5,1,20,1,,0.25,43,16.0,20,1,1,1,0,6,1,30,0,,0.00,43,17.67,23,1,1,1,0,7,1,33,0,"Noticed other participant was staying low in number, so I also stayed low and did not deviate from my numbers too much",0.00,43,18.0,21,1,1,1,0,8
102,t5xedv19,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 12:18:45.084130+00:00,1,A29N66WIWNN8JK,3FE2ERCCZYR32PWP6N95Y1KN5IJOP8,0.00,$1.00,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,102,1,0,0.00,1,1,102,0,0,0.00,1,2,102,0,0,0.00,1,3,102,0,0,0.00,1,4,102,0,0,0.00,1,5,102,0,0,0.00,1,6,102,0,0,0.00,1,7,102,0,0,0.00,1,8,1,56,0,,0.00,44,32.0,40,1,1,1,0,1,1,52,0,,0.00,44,27.0,29,1,1,1,0,2,1,51,0,,0.00,44,27.0,30,1,1,1,0,3,1,41,0,,0.00,44,23.33,29,1,1,1,0,4,1,37,0,,0.00,44,21.33,27,1,1,1,0,5,1,25,0,,0.00,44,15.0,20,1,1,1,0,6,1,23,0,,0.00,44,12.33,14,1,1,1,0,7,1,18,0,"I used no strategy, as I just guessed.",0.00,44,10.0,12,1,1,1,0,8
103,yi66t6yo,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 12:18:51.389458+00:00,1,A2XHV9O7EXNNDT,3AAJC4I4FHBJFI7YDJF2H35FGNGJZ5,1.25,$2.25,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,103,1,0,0.00,1,1,103,0,0,0.00,1,2,103,0,0,0.00,1,3,103,0,0,0.00,1,4,103,0,0,0.00,1,5,103,0,0,0.00,1,6,103,0,0,0.00,1,7,103,0,0,0.00,1,8,2,56,0,,0.00,43,31.0,37,1,1,1,0,1,2,42,1,,0.25,43,30.33,42,1,1,1,0,2,2,40,0,,0.00,43,24.0,32,1,1,1,0,3,2,34,1,,0.25,43,30.67,34,1,1,1,0,4,2,27,1,,0.25,43,21.0,27,1,1,1,0,5,2,28,0,,0.00,43,16.0,20,1,1,1,0,6,2,23,1,,0.25,43,17.67,23,1,1,1,0,7,2,21,1,I just picked a number closer to the last number that was picked. ,0.25,43,18.0,21,1,1,1,0,8
104,qw6y61ri,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 12:19:53.645874+00:00,1,A370JTCOPKFXBB,33SA9F9TRYD7A7G1OVK4LJY5UDGEWP,0.76,$1.76,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,104,1,0,0.00,1,1,104,0,0,0.00,1,2,104,0,0,0.00,1,3,104,0,0,0.00,1,4,104,0,0,0.00,1,5,104,0,0,0.00,1,6,104,0,0,0.00,1,7,104,0,0,0.00,1,8,1,75,0,,0.00,46,38.33,40,1,1,1,0,1,1,51,0,,0.00,46,28.0,33,1,1,1,0,2,1,49,1,,0.25,46,36.33,49,1,1,1,0,3,1,40,1,,0.13,46,26.67,40,2,1,1,0,4,1,39,1,,0.13,46,26.0,39,2,1,1,0,5,1,38,0,,0.00,46,22.33,29,1,1,1,0,6,1,40,0,,0.00,46,23.33,30,1,1,1,0,7,1,25,1,"i lowered my number, but not too much",0.25,46,18.33,25,1,1,1,0,8
105,m96dhwas,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 12:19:54.557007+00:00,1,A1QQQ7KKM896QY,3ZOTGHDK5JU0FHCHY4DZT6PYS2QOSO,1.45,$2.45,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,105,1,0,0.00,1,1,105,0,0,0.00,1,2,105,0,0,0.00,1,3,105,0,0,0.00,1,4,105,0,0,0.00,1,5,105,0,0,0.00,1,6,105,0,0,0.00,1,7,105,0,0,0.00,1,8,1,75,0,,0.00,47,33.33,25,1,1,0,0,1,1,50,1,,0.50,47,36.0,50,1,1,0,0,2,1,50,0,,0.00,47,27.67,33,1,1,0,0,3,1,50,1,,0.50,47,35.67,50,1,1,0,0,4,1,50,0,,0.00,47,26.33,29,1,1,0,0,5,1,50,0,,0.00,47,28.33,35,1,1,0,0,6,1,45,1,,0.45,47,30.0,45,2,1,0,0,7,1,45,0,I chose decent numbers that might be viable?,0.00,47,29.0,42,1,1,0,0,8
106,h08ckite,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 12:19:54.748077+00:00,1,A3RDU1A50907K7,3U088ZLJVLC8JH17GOLP0UW10C6W0L,1.25,$2.25,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,106,1,0,0.00,1,1,106,0,0,0.00,1,2,106,0,0,0.00,1,3,106,0,0,0.00,1,4,106,0,0,0.00,1,5,106,0,0,0.00,1,6,106,0,0,0.00,1,7,106,0,0,0.00,1,8,2,50,1,,0.25,45,46.0,50,1,1,1,0,1,2,46,1,,0.25,45,38.33,46,1,1,1,0,2,2,60,0,,0.00,45,36.67,50,1,1,1,0,3,2,50,0,,0.00,45,33.0,49,1,1,1,0,4,2,50,1,,0.25,45,33.67,50,1,1,1,0,5,2,50,0,,0.00,45,32.67,48,1,1,1,0,6,2,40,1,,0.25,45,30.0,40,1,1,1,0,7,2,39,1,"Trying to go slightly lower than the other person. I went higher once to see if they were varying their guesses, but apparently they weren't.",0.25,45,30.0,39,1,1,1,0,8
107,b0o6i6vf,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 12:20:05.084263+00:00,1,A38F0VBX8VV3HI,39ASUFLU6YQMZ7LRY0GQN2CC3FMEXI,1.04,$2.04,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,107,1,0,0.00,1,1,107,0,0,0.00,1,2,107,0,0,0.00,1,3,107,0,0,0.00,1,4,107,0,0,0.00,1,5,107,0,0,0.00,1,6,107,0,0,0.00,1,7,107,0,0,0.00,1,8,1,15,1,,0.15,49,27.67,15,1,0,0,0,1,1,25,1,,0.25,49,26.33,25,1,0,0,0,2,1,22,1,,0.22,49,15.0,22,1,0,0,0,3,1,20,1,,0.20,49,18.33,20,1,0,0,0,4,1,22,1,,0.22,49,29.67,22,1,0,0,0,5,1,25,0,,0.00,49,11.67,10,1,0,0,0,6,1,22,0,,0.00,49,11.67,13,1,0,0,0,7,1,21,0,"I started with modestly low guesses, as those seemed to be more likely to be close to correct. The initial instructions mentioned examples that were relatively low, so I thought other people would be most likely to be primed by those numbers, and I guessed a bit lower to undershoot it. I stuck with this approach when it turned out that the averages tended to be comparable. At the end people were guessing quite low, apparently, but I gambled on the same strategy working anyway -- I'd have needed to be more than twice as certain in numbers such as 10-12 than ones such as 20-25, because of the lower bonus payout associated, and I wasn't that certain.It didn't work out but I have no regrets, since I missed out on just 35 or so cents if I were right all three of the last times, in comparison to the 40+ that even two correct guesses out of three would have yielded.     Anyway, fun game, glad to participate. I'd be interested in being emailed similar studies in the future. :) ",0.00,49,11.0,12,1,0,0,0,8
108,y6kyuhiy,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 12:20:07.472659+00:00,1,A1AMP9RUXAAV9K,39KFRKBFIOEXB3OQXA5OBSDZ9NMYOC,0.75,$1.75,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,108,1,0,0.00,1,1,108,0,0,0.00,1,2,108,0,0,0.00,1,3,108,0,0,0.00,1,4,108,0,0,0.00,1,5,108,0,0,0.00,1,6,108,0,0,0.00,1,7,108,0,0,0.00,1,8,1,88,0,,0.00,45,46.0,50,1,1,1,0,1,1,69,0,,0.00,45,38.33,46,1,1,1,0,2,1,50,1,,0.25,45,36.67,50,1,1,1,0,3,1,49,1,,0.25,45,33.0,49,1,1,1,0,4,1,51,0,,0.00,45,33.67,50,1,1,1,0,5,1,48,1,,0.25,45,32.67,48,1,1,1,0,6,1,50,0,,0.00,45,30.0,40,1,1,1,0,7,1,51,0,after a few attempts i found that staying in the middle was seeming to be close.  I stuck with that strategy.  I didnt do great but I at least was close a few times,0.00,45,30.0,39,1,1,1,0,8
109,5fu2vdys,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 12:20:38.276002+00:00,1,A1E2T84AUMW6ZC,3HVVDCPGTFBDOVTYTRRN52JM8V3TYT,2.09,$3.09,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,109,1,0,0.00,1,1,109,0,0,0.00,1,2,109,0,0,0.00,1,3,109,0,0,0.00,1,4,109,0,0,0.00,1,5,109,0,0,0.00,1,6,109,0,0,0.00,1,7,109,0,0,0.00,1,8,2,25,1,,0.25,47,33.33,25,1,1,0,0,1,2,58,0,,0.00,47,36.0,50,1,1,0,0,2,2,33,1,,0.33,47,27.67,33,1,1,0,0,3,2,57,0,,0.00,47,35.67,50,1,1,0,0,4,2,29,1,,0.29,47,26.33,29,1,1,0,0,5,2,35,1,,0.35,47,28.33,35,1,1,0,0,6,2,45,1,,0.45,47,30.0,45,2,1,0,0,7,2,42,1,just randomly guessing,0.42,47,29.0,42,1,1,0,0,8
